Value,Avg3,Stdev3,Minimum3,Maximum3,Fluctuation3,Avg5,Stdev5,Minimum5,Maximum5,Fluctuation5,Avg7,Stdev7,Minimum7,Maximum7,Fluctuation7,Hour,Minute,Second,Microsecond,
12.5,11.566666666666666,0.8082903768654762,11.1,12.5,1.4000000000000004,11.9,0.7615773105863908,11.1,12.7,1.5999999999999996,11.799999999999999,0.6454972243679027,11.1,12.7,1.5999999999999996,7,50,32,746816,
12.9,12.033333333333333,0.8082903768654762,11.1,12.5,1.4000000000000004,11.86,0.7127411872482187,11.1,12.5,1.4000000000000004,11.942857142857143,0.6778818551368738,11.1,12.7,1.5999999999999996,7,50,32,847584,
12.1,12.633333333333333,0.23094010767585052,12.5,12.9,0.40000000000000036,12.02,0.8555699854482978,11.1,12.9,1.8000000000000007,12.128571428571428,0.7432233529572067,11.1,12.9,1.8000000000000007,7,50,32,948325,
11.1,12.5,0.40000000000000036,12.1,12.9,0.8000000000000007,12.22,0.6870225614927069,11.1,12.9,1.8000000000000007,12.042857142857143,0.6996597812678743,11.1,12.9,1.8000000000000007,7,50,33,49161,
11.1,12.033333333333333,0.9018499505645792,11.1,12.9,1.8000000000000007,12.22,0.6870225614927069,11.1,12.9,1.8000000000000007,11.9,0.783156008298049,11.1,12.9,1.8000000000000007,7,50,33,149972,
11.4,11.433333333333334,0.5773502691896257,11.1,12.1,1.0,11.94,0.8173126696681022,11.1,12.9,1.8000000000000007,11.9,0.783156008298049,11.1,12.9,1.8000000000000007,7,50,33,250720,
12.0,11.2,0.17320508075688815,11.1,11.4,0.3000000000000007,11.72,0.7758865896508331,11.1,12.9,1.8000000000000007,11.942857142857143,0.7390470053998436,11.1,12.9,1.8000000000000007,7,50,33,351472,
12.1,11.5,0.4582575694955841,11.1,12.0,0.9000000000000004,11.54,0.4827007354458868,11.1,12.1,1.0,11.871428571428572,0.6993193970194301,11.1,12.9,1.8000000000000007,7,50,33,452190,
11.0,11.833333333333334,0.3785938897200179,11.4,12.1,0.6999999999999993,11.54,0.4827007354458868,11.1,12.1,1.0,11.814285714285715,0.6542898731412846,11.1,12.9,1.8000000000000007,7,50,33,552862,
12.0,11.7,0.6082762530298218,11.0,12.1,1.0999999999999996,11.52,0.506951674225463,11.0,12.1,1.0999999999999996,11.542857142857143,0.5061526214398935,11.0,12.1,1.0999999999999996,7,50,33,653474,
11.1,11.7,0.6082762530298218,11.0,12.1,1.0999999999999996,11.7,0.4795831523312718,11.0,12.1,1.0999999999999996,11.528571428571428,0.4889249625940765,11.0,12.1,1.0999999999999996,7,50,33,754260,
12.9,11.366666666666667,0.5507570547286104,11.0,12.0,1.0,11.64,0.5412947441089744,11.0,12.1,1.0999999999999996,11.528571428571428,0.4889249625940765,11.0,12.1,1.0999999999999996,7,50,33,855047,
12.0,12.0,0.9000000000000004,11.1,12.9,1.8000000000000007,11.82,0.7854934754662194,11.0,12.9,1.9000000000000004,11.785714285714286,0.666904719402933,11.0,12.9,1.9000000000000004,7,50,33,955838,
11.7,12.0,0.9000000000000004,11.1,12.9,1.8000000000000007,11.8,0.7778174593052025,11.0,12.9,1.9000000000000004,11.871428571428572,0.6473388749701497,11.0,12.9,1.9000000000000004,7,50,34,56540,
11.4,12.2,0.6244997998398403,11.7,12.9,1.200000000000001,11.94,0.6503845016603643,11.1,12.9,1.8000000000000007,11.82857142857143,0.6473388749701499,11.0,12.9,1.9000000000000004,7,50,34,157210,
13.0,11.7,0.2999999999999998,11.4,12.0,0.5999999999999996,11.82,0.6906518659932805,11.1,12.9,1.8000000000000007,11.728571428571428,0.6524678426668137,11.0,12.9,1.9000000000000004,7,50,34,257944,
11.3,12.033333333333333,0.8504900548115383,11.4,13.0,1.5999999999999996,12.2,0.7176350047203662,11.4,13.0,1.5999999999999996,12.014285714285714,0.7151423434733617,11.1,13.0,1.9000000000000004,7,50,34,358693,
12.4,11.9,0.9539392014169453,11.3,13.0,1.6999999999999993,11.88,0.6833739825307953,11.3,13.0,1.6999999999999993,11.914285714285715,0.7646972634722219,11.1,13.0,1.9000000000000004,7,50,34,459393,
11.2,12.233333333333334,0.8621678104251705,11.3,13.0,1.6999999999999993,11.96,0.7231873892705817,11.3,13.0,1.6999999999999993,12.1,0.687992248018343,11.3,13.0,1.6999999999999993,7,50,34,560149,
12.3,11.633333333333333,0.6658328118479395,11.2,12.4,1.200000000000001,11.86,0.7987490219086343,11.2,13.0,1.8000000000000007,11.857142857142858,0.6579187965525404,11.2,13.0,1.8000000000000007,7,50,34,660877,
12.0,11.966666666666667,0.6658328118479401,11.2,12.4,1.200000000000001,12.040000000000001,0.7700649323271384,11.2,13.0,1.8000000000000007,11.9,0.6782329983125269,11.2,13.0,1.8000000000000007,7,50,34,761532,
12.1,11.833333333333334,0.5686240703077333,11.2,12.3,1.1000000000000014,11.84,0.5594640292279748,11.2,12.4,1.200000000000001,11.942857142857143,0.6729466121893645,11.2,13.0,1.8000000000000007,7,50,34,862243,
11.0,12.133333333333333,0.15275252316519508,12.0,12.3,0.3000000000000007,12.0,0.4743416490252574,11.2,12.4,1.200000000000001,12.042857142857143,0.6294366339755546,11.2,13.0,1.8000000000000007,7,50,34,962968,
12.9,11.7,0.6082762530298218,11.0,12.1,1.0999999999999996,11.72,0.580517010948,11.0,12.3,1.3000000000000007,11.757142857142858,0.5740416444159864,11.0,12.4,1.4000000000000004,7,50,35,63687,
12.4,12.0,0.9539392014169458,11.0,12.9,1.9000000000000004,12.06,0.6877499545619762,11.0,12.9,1.9000000000000004,11.985714285714286,0.6718843437888488,11.0,12.9,1.9000000000000004,7,50,35,164402,
11.8,12.1,0.9848857801796107,11.0,12.9,1.9000000000000004,12.08,0.6978538528947161,11.0,12.9,1.9000000000000004,11.985714285714286,0.6718843437888488,11.0,12.9,1.9000000000000004,7,50,35,265226,
12.9,12.366666666666667,0.55075705472861,11.8,12.9,1.0999999999999996,12.040000000000001,0.7092249290598859,11.0,12.9,1.9000000000000004,12.071428571428571,0.5879747322073338,11.0,12.9,1.9000000000000004,7,50,35,366061,
12.0,12.366666666666667,0.55075705472861,11.8,12.9,1.0999999999999996,12.200000000000001,0.8093207028119324,11.0,12.9,1.9000000000000004,12.157142857142857,0.6654751256486925,11.0,12.9,1.9000000000000004,7,50,35,466941,
12.6,12.233333333333334,0.5859465277082315,11.8,12.9,1.0999999999999996,12.4,0.5049752469181038,11.8,12.9,1.0999999999999996,12.157142857142857,0.6654751256486925,11.0,12.9,1.9000000000000004,7,50,35,567719,
11.7,12.5,0.4582575694955841,12.0,12.9,0.9000000000000004,12.34,0.44497190922573965,11.8,12.9,1.0999999999999996,12.22857142857143,0.6848705126136028,11.0,12.9,1.9000000000000004,7,50,35,668444,
11.7,12.1,0.4582575694955841,11.7,12.6,0.9000000000000004,12.2,0.5244044240850758,11.7,12.9,1.200000000000001,12.32857142857143,0.5023753102820167,11.7,12.9,1.200000000000001,7,50,35,769265,
11.1,12.0,0.5196152422706635,11.7,12.6,0.9000000000000004,12.18,0.5449770637375488,11.7,12.9,1.200000000000001,12.157142857142857,0.47908643220593267,11.7,12.9,1.200000000000001,7,50,35,870073,
12.5,11.5,0.34641016151377524,11.1,11.7,0.5999999999999996,11.82,0.5449770637375486,11.1,12.6,1.5,11.971428571428572,0.6047431568147638,11.1,12.9,1.8000000000000007,7,50,35,970842,
12.1,11.766666666666666,0.7023769168568494,11.1,12.5,1.4000000000000004,11.92,0.6260990336999412,11.1,12.6,1.5,12.071428571428571,0.6290582530372574,11.1,12.9,1.8000000000000007,7,50,36,71567,
11.6,11.9,0.721110255092798,11.1,12.5,1.4000000000000004,11.82,0.5215361924162121,11.1,12.5,1.4000000000000004,11.957142857142857,0.515936504029785,11.1,12.6,1.5,7,50,36,172278,
12.8,12.066666666666666,0.4509249752822896,11.6,12.5,0.9000000000000004,11.799999999999999,0.5291502622129183,11.1,12.5,1.4000000000000004,11.9,0.5322906474223772,11.1,12.6,1.5,7,50,36,272983,
12.2,12.166666666666666,0.6027713773341714,11.6,12.8,1.200000000000001,12.02,0.6833739825307958,11.1,12.8,1.700000000000001,11.928571428571429,0.5794085654478074,11.1,12.8,1.700000000000001,7,50,36,373646,
12.5,12.2,0.6000000000000005,11.6,12.8,1.200000000000001,12.24,0.45055521304275276,11.6,12.8,1.200000000000001,12.0,0.5773502691896261,11.1,12.8,1.700000000000001,7,50,36,474376,
12.8,12.5,0.3000000000000007,12.2,12.8,0.6000000000000014,12.24,0.45055521304275276,11.6,12.8,1.200000000000001,12.114285714285714,0.587164291116128,11.1,12.8,1.700000000000001,7,50,36,574927,
11.8,12.5,0.3000000000000007,12.2,12.8,0.6000000000000014,12.38,0.5019960159204458,11.6,12.8,1.200000000000001,12.357142857142858,0.4276179870598794,11.6,12.8,1.200000000000001,7,50,36,675466,
12.7,12.366666666666667,0.5131601439446883,11.8,12.8,1.0,12.42,0.426614580154031,11.8,12.8,1.0,12.257142857142858,0.46853368024487824,11.6,12.8,1.200000000000001,7,50,36,775950,
12.4,12.433333333333334,0.5507570547286098,11.8,12.8,1.0,12.4,0.4062019202317979,11.8,12.8,1.0,12.342857142857143,0.48941169737125173,11.6,12.8,1.200000000000001,7,50,36,876521,
11.7,12.3,0.4582575694955834,11.8,12.7,0.8999999999999986,12.44,0.39115214431215867,11.8,12.8,1.0,12.457142857142857,0.36449573777637356,11.8,12.8,1.0,7,50,36,977009,
12.1,12.266666666666666,0.5131601439446886,11.7,12.7,1.0,12.28,0.5069516742254632,11.7,12.8,1.1000000000000014,12.3,0.4242640687119286,11.7,12.8,1.1000000000000014,7,50,37,77531,
11.5,12.066666666666666,0.35118845842842517,11.7,12.4,0.7000000000000011,12.14,0.41593268686170826,11.7,12.7,1.0,12.285714285714286,0.429839394148448,11.7,12.8,1.1000000000000014,7,50,37,178289,
12.9,11.766666666666666,0.3055050463303892,11.5,12.1,0.5999999999999996,12.08,0.4919349550499537,11.5,12.7,1.1999999999999993,12.142857142857142,0.5061526214398937,11.5,12.8,1.3000000000000007,7,50,37,278973,
11.7,12.166666666666666,0.7023769168568494,11.5,12.9,1.4000000000000004,12.12,0.558569601750758,11.5,12.9,1.4000000000000004,12.157142857142857,0.5287001130355559,11.5,12.9,1.4000000000000004,7,50,37,379589,
12.0,12.033333333333333,0.7571877794400369,11.5,12.9,1.4000000000000004,11.98,0.558569601750758,11.5,12.9,1.4000000000000004,12.142857142857142,0.5411627692821662,11.5,12.9,1.4000000000000004,7,50,37,480361,
12.2,12.2,0.6244997998398403,11.7,12.9,1.200000000000001,12.04,0.5366563145999498,11.5,12.9,1.4000000000000004,12.042857142857143,0.4825527358301299,11.5,12.9,1.4000000000000004,7,50,37,580700,
13.0,11.966666666666667,0.2516611478423584,11.7,12.2,0.5,12.06,0.5412947441089746,11.5,12.9,1.4000000000000004,12.014285714285714,0.4634241089562615,11.5,12.9,1.4000000000000004,7,50,37,681435,
12.5,12.4,0.5291502622129183,12.0,13.0,1.0,12.36,0.5683308895353132,11.7,13.0,1.3000000000000007,12.2,0.5656854249492382,11.5,13.0,1.5,7,50,37,782436,
12.0,12.566666666666666,0.40414518843273833,12.2,13.0,0.8000000000000007,12.28,0.4969909455915673,11.7,13.0,1.3000000000000007,12.257142857142856,0.5740416444159864,11.5,13.0,1.5,7,50,37,883481,
11.2,12.5,0.5,12.0,13.0,1.0,12.34,0.4219004621945798,12.0,13.0,1.0,12.32857142857143,0.4889249625940767,11.7,13.0,1.3000000000000007,7,50,37,984674,
12.6,11.9,0.6557438524302004,11.2,12.5,1.3000000000000007,12.18,0.6648308055437867,11.2,13.0,1.8000000000000007,12.085714285714285,0.5727959829601098,11.2,13.0,1.8000000000000007,7,50,38,85607,
11.3,11.933333333333334,0.7023769168568494,11.2,12.6,1.4000000000000004,12.26,0.6913754406977444,11.2,13.0,1.8000000000000007,12.214285714285714,0.5727959829601097,11.2,13.0,1.8000000000000007,7,50,38,186170,
11.8,11.7,0.7810249675906653,11.2,12.6,1.4000000000000004,11.92,0.6534523701081816,11.2,12.6,1.4000000000000004,12.114285714285714,0.6693991620066745,11.2,13.0,1.8000000000000007,7,50,38,286657,
11.6,11.9,0.6557438524301995,11.3,12.6,1.299999999999999,11.78,0.5674504383644442,11.2,12.6,1.4000000000000004,12.057142857142857,0.6778818551368737,11.2,13.0,1.8000000000000007,7,50,38,387062,
12.6,11.566666666666666,0.25166114784235827,11.3,11.8,0.5,11.7,0.5567764362830021,11.2,12.6,1.4000000000000004,11.857142857142858,0.5472876844254851,11.2,12.6,1.4000000000000004,7,50,38,487669,
11.1,12.0,0.5291502622129179,11.6,12.6,1.0,11.98,0.5932958789676527,11.3,12.6,1.299999999999999,11.871428571428572,0.5677860093212515,11.2,12.6,1.4000000000000004,7,50,38,588097,
12.7,11.766666666666666,0.7637626158259734,11.1,12.6,1.5,11.68,0.5805170109479996,11.1,12.6,1.5,11.742857142857142,0.6320789582985732,11.1,12.6,1.5,7,50,38,688725,
12.3,12.133333333333333,0.89628864398325,11.1,12.7,1.5999999999999996,11.959999999999999,0.6804410334481599,11.1,12.7,1.5999999999999996,11.957142857142857,0.6704653678780204,11.1,12.7,1.5999999999999996,7,50,38,789241,
12.6,12.033333333333333,0.8326663997864531,11.1,12.7,1.5999999999999996,12.06,0.687749954561976,11.1,12.7,1.5999999999999996,11.914285714285715,0.630947888573405,11.1,12.7,1.5999999999999996,7,50,38,890027,
12.5,12.533333333333333,0.20816659994661255,12.3,12.7,0.3999999999999986,12.26,0.6655824516917495,11.1,12.7,1.5999999999999996,12.1,0.6110100926607785,11.1,12.7,1.5999999999999996,7,50,38,990898,
12.2,12.466666666666667,0.15275252316519414,12.3,12.6,0.29999999999999893,12.24,0.6542170893518451,11.1,12.7,1.5999999999999996,12.2,0.6110100926607787,11.1,12.7,1.5999999999999996,7,50,39,91642,
11.4,12.433333333333334,0.20816659994661352,12.2,12.6,0.40000000000000036,12.459999999999999,0.20736441353327703,12.2,12.7,0.5,12.285714285714285,0.5520524474738834,11.1,12.7,1.5999999999999996,7,50,39,192339,
11.3,12.033333333333333,0.5686240703077323,11.4,12.5,1.0999999999999996,12.2,0.4743416490252567,11.4,12.6,1.1999999999999993,12.114285714285714,0.6202917900165249,11.1,12.7,1.5999999999999996,7,50,39,293000,
11.3,11.633333333333333,0.493288286231624,11.3,12.2,0.8999999999999986,12.0,0.6123724356957941,11.3,12.6,1.299999999999999,12.142857142857142,0.5682051943243236,11.3,12.7,1.3999999999999986,7,50,39,393651,
12.0,11.333333333333334,0.05773502691896237,11.3,11.4,0.09999999999999964,11.74,0.5683308895353124,11.3,12.5,1.1999999999999993,11.942857142857143,0.5855400437691195,11.3,12.6,1.299999999999999,7,50,39,494399,
12.6,11.533333333333333,0.4041451884327376,11.3,12.0,0.6999999999999993,11.64,0.4277849927241482,11.3,12.2,0.8999999999999986,11.9,0.5656854249492376,11.3,12.6,1.299999999999999,7,50,39,595037,
12.0,11.966666666666667,0.6506407098647706,11.3,12.6,1.299999999999999,11.72,0.5718391382198315,11.3,12.6,1.299999999999999,11.9,0.5656854249492376,11.3,12.6,1.299999999999999,7,50,39,695696,
12.7,12.2,0.34641016151377524,12.0,12.6,0.5999999999999996,11.84,0.5504543577809149,11.3,12.6,1.299999999999999,11.82857142857143,0.5056820005836526,11.3,12.6,1.299999999999999,7,50,39,796310,
11.7,12.433333333333334,0.3785938897200179,12.0,12.7,0.6999999999999993,12.12,0.5630275304103693,11.3,12.7,1.3999999999999986,11.9,0.5944184833375664,11.3,12.7,1.3999999999999986,7,50,39,897194,
12.2,12.133333333333333,0.5131601439446883,11.7,12.7,1.0,12.2,0.4301162633521312,11.7,12.7,1.0,11.942857142857143,0.5623081683476381,11.3,12.7,1.3999999999999986,7,50,39,998157,
13.0,12.2,0.5,11.7,12.7,1.0,12.24,0.4159326868617084,11.7,12.7,1.0,12.071428571428571,0.4889249625940761,11.3,12.7,1.3999999999999986,7,50,40,98925,
11.0,12.299999999999999,0.6557438524302004,11.7,13.0,1.3000000000000007,12.32,0.5263078946776308,11.7,13.0,1.3000000000000007,12.314285714285713,0.4634241089562614,11.7,13.0,1.3000000000000007,7,50,40,199868,
11.2,12.066666666666666,1.0066445913694333,11.0,13.0,2.0,12.12,0.7981227975693965,11.0,13.0,2.0,12.17142857142857,0.679985994253523,11.0,13.0,2.0,7,50,40,300551,
12.6,11.733333333333333,1.1015141094572207,11.0,13.0,2.0,11.82,0.8074651695274541,11.0,13.0,2.0,11.971428571428572,0.7364651739090943,11.0,13.0,2.0,7,50,40,401465,
12.0,11.6,0.8717797887081347,11.0,12.6,1.5999999999999996,12.0,0.8717797887081348,11.0,13.0,2.0,12.057142857142857,0.7742892285985965,11.0,13.0,2.0,7,50,40,502209,
12.4,11.933333333333334,0.7023769168568494,11.2,12.6,1.4000000000000004,11.959999999999999,0.8648699324175861,11.0,13.0,2.0,11.957142857142857,0.7207800007795788,11.0,13.0,2.0,7,50,40,603004,
12.3,12.333333333333334,0.3055050463303892,12.0,12.6,0.5999999999999996,11.84,0.7127411872482187,11.0,12.6,1.5999999999999996,12.057142857142857,0.7276838664721169,11.0,13.0,2.0,7,50,40,703709,
12.9,12.233333333333334,0.20816659994661352,12.0,12.4,0.40000000000000036,12.1,0.5477225575051664,11.2,12.6,1.4000000000000004,12.071428571428571,0.7319250547114,11.0,13.0,2.0,7,50,40,804435,
12.2,12.533333333333333,0.3214550253664317,12.3,12.9,0.5999999999999996,12.44,0.3361547262794322,12.0,12.9,0.9000000000000004,12.057142857142857,0.7114706432386908,11.0,12.9,1.9000000000000004,7,50,40,905212,
11.3,12.466666666666667,0.37859388972001856,12.2,12.9,0.7000000000000011,12.36,0.33615472627943244,12.0,12.9,0.9000000000000004,12.228571428571428,0.5376314900074394,11.2,12.9,1.700000000000001,7,50,41,6239,
11.3,12.133333333333333,0.8020806277010641,11.3,12.9,1.5999999999999996,12.22,0.5805170109479996,11.3,12.9,1.5999999999999996,12.242857142857144,0.5061526214398934,11.3,12.9,1.5999999999999996,7,50,41,107222,
11.4,11.6,0.5196152422706624,11.3,12.2,0.8999999999999986,12.0,0.6928203230275507,11.3,12.9,1.5999999999999996,12.057142857142857,0.5855400437691197,11.3,12.9,1.5999999999999996,7,50,41,208196,
11.1,11.333333333333334,0.05773502691896237,11.3,11.4,0.09999999999999964,11.82,0.7120393247567156,11.3,12.9,1.5999999999999996,11.971428571428572,0.6369570517030843,11.3,12.9,1.5999999999999996,7,50,41,309140,
11.6,11.266666666666667,0.15275252316519508,11.1,11.4,0.3000000000000007,11.46,0.4277849927241484,11.1,12.2,1.0999999999999996,11.785714285714286,0.6792853387410709,11.1,12.9,1.8000000000000007,7,50,41,410136,
11.8,11.366666666666667,0.2516611478423584,11.1,11.6,0.5,11.34,0.18165902124584943,11.1,11.6,0.5,11.685714285714285,0.6414269805898184,11.1,12.9,1.8000000000000007,7,50,41,511145,
11.9,11.5,0.36055512754639935,11.1,11.8,0.7000000000000011,11.44,0.2701851217221261,11.1,11.8,0.7000000000000011,11.528571428571428,0.37289089429432154,11.1,12.2,1.0999999999999996,7,50,41,612003,
11.7,11.766666666666667,0.15275252316519508,11.6,11.9,0.3000000000000007,11.56,0.32093613071762456,11.1,11.9,0.8000000000000007,11.485714285714286,0.29113897843110054,11.1,11.9,0.8000000000000007,7,50,41,712716,
11.7,11.8,0.10000000000000053,11.7,11.9,0.20000000000000107,11.62,0.311448230047949,11.1,11.9,0.8000000000000007,11.542857142857143,0.28784916685156986,11.1,11.9,0.8000000000000007,7,50,41,813386,
11.7,11.766666666666666,0.11547005383792576,11.7,11.9,0.20000000000000107,11.74,0.11401754250991425,11.6,11.9,0.3000000000000007,11.6,0.27080128015453214,11.1,11.9,0.8000000000000007,7,50,41,914036,
12.9,11.7,0.0,11.7,11.7,0.0,11.76,0.08944271909999216,11.7,11.9,0.20000000000000107,11.642857142857142,0.2572750982712402,11.1,11.9,0.8000000000000007,7,50,42,14635,
11.9,12.1,0.6928203230275516,11.7,12.9,1.200000000000001,11.98,0.5215361924162123,11.7,12.9,1.200000000000001,11.9,0.45092497528228975,11.6,12.9,1.3000000000000007,7,50,42,115232,
11.9,12.166666666666666,0.642910050732864,11.7,12.9,1.200000000000001,11.98,0.5215361924162123,11.7,12.9,1.200000000000001,11.942857142857143,0.43149794459588847,11.7,12.9,1.200000000000001,7,50,42,215892,
11.2,12.233333333333334,0.5773502691896257,11.9,12.9,1.0,12.02,0.5019960159204456,11.7,12.9,1.200000000000001,11.957142857142857,0.42761798705987936,11.7,12.9,1.200000000000001,7,50,42,316729,
11.9,11.666666666666666,0.40414518843273867,11.2,11.9,0.7000000000000011,11.92,0.6180614856144981,11.2,12.9,1.700000000000001,11.857142857142858,0.5159365040297852,11.2,12.9,1.700000000000001,7,50,42,417679,
11.4,11.666666666666666,0.40414518843273867,11.2,11.9,0.7000000000000011,11.96,0.6066300355241243,11.2,12.9,1.700000000000001,11.885714285714286,0.5113008619478083,11.2,12.9,1.700000000000001,7,50,42,518459,
11.5,11.5,0.36055512754639935,11.2,11.9,0.7000000000000011,11.66,0.3361547262794326,11.2,11.9,0.7000000000000011,11.842857142857143,0.5411627692821663,11.2,12.9,1.700000000000001,7,50,42,619228,
12.3,11.6,0.26457513110645914,11.4,11.9,0.5,11.58,0.3114482300479491,11.2,11.9,0.7000000000000011,11.814285714285715,0.5550632739564367,11.2,12.9,1.700000000000001,7,50,42,719935,
12.3,11.733333333333334,0.493288286231625,11.4,12.3,0.9000000000000004,11.66,0.43931765272977635,11.2,12.3,1.1000000000000014,11.72857142857143,0.37733400639347714,11.2,12.3,1.1000000000000014,7,50,42,820560,
12.1,12.033333333333333,0.46188021535170104,11.5,12.3,0.8000000000000007,11.88,0.4266145801540311,11.4,12.3,0.9000000000000004,11.785714285714286,0.4336994790119518,11.2,12.3,1.1000000000000014,7,50,42,921309,
